inquiry number,quote number,order number,product sku,supplier,quantity,created at,margin percentage,unit selling price (INR),unit cost price,converted unit selling price (FC),measurement unit,HSN code,tax rate,tax amount,total
18411,,10400019,BM9N3U2,,5,12-Mar-18,,,,,,,,,
18411,,10400019,BM9N3U4,,50,12-Mar-18,,,,,,,,,
18411,,10400019,BM9N3V4,,100,12-Mar-18,,,,,,,,,
18423,,10200126,BM9N1L8,,1,12-Mar-18,,,,,,,,,
18484,,10300043,BM9M9Y7,,1,12-Mar-18,,,,,,,,,
18591,,10400021,BM9K5N6,,3,12-Mar-18,,,,,,,,,
14130,,10400018,BM9K9H7,,5,13-Mar-18,,,,,,,,,
18064,,10300053,BM9A9L5,,120,13-Mar-18,,,,,,,,,
18064,,10300053,BM9A9T2,,200,13-Mar-18,,,,,,,,,
18064,,10300053,BM9A9T3,,24,13-Mar-18,,,,,,,,,
18064,,10300053,BM9A9T4,,12,13-Mar-18,,,,,,,,,
18064,,10300053,BM9A9T6,,10,13-Mar-18,,,,,,,,,
18064,,10300053,BM9A9U6,,100,13-Mar-18,,,,,,,,,
18064,,10300053,BM9A9U9,,12,13-Mar-18,,,,,,,,,
18064,,10300053,BM9A9V2,,100,13-Mar-18,,,,,,,,,
18064,,10300053,BM9A9X3,,50,13-Mar-18,,,,,,,,,
18064,,10300053,BM9G6A1,,10,13-Mar-18,,,,,,,,,
18064,,10300053,BM9N2N5,,2,13-Mar-18,,,,,,,,,
18246,,10200157,BM1B0L9,,2,13-Mar-18,,,,,,,,,
18272,,10300051,BM9B1L2,,3,13-Mar-18,,,,,,,,,
18272,,10300051,BM9B1L3,,3,13-Mar-18,,,,,,,,,
18272,,10300051,BM9N2R1,,4,13-Mar-18,,,,,,,,,
18355,,10300047,BM9C8C7,,8,13-Mar-18,,,,,,,,,
18467,,10200127,BM9N3H4,,3,13-Mar-18,,,,,,,,,
18489,,10200130,BM9N3Q5,,15,13-Mar-18,,,,,,,,,
18496,,10300044,BM9N3M9,,12,13-Mar-18,,,,,,,,,
18509,,10300045,BM9D3E1,,150,13-Mar-18,,,,,,,,,
18518,,10200136,BM9D3V6,,20000,13-Mar-18,,,,,,,,,
18562,,10200227,BM9G8G5,,600,13-Mar-18,,,,,,,,,
19116,,210200425,BM0C7B3,,1,13-Mar-18,,,,,,,,,
19116,,210200425,BM99999,,1,13-Mar-18,,,,,,,,,
18083,,10200134,BM9N1A8,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1C1,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1C4,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1H9,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1J4,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1M9,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1N2,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1P1,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1P5,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1P7,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1Q5,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1R3,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1R5,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1S2,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1S7,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1T6,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1V6,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1V7,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1W1,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1W2,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1W8,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1X1,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1X7,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1Y3,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1Y8,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1Z5,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1Z6,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N1Z8,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N2A7,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N2B6,,1,14-Mar-18,,,,,,,,,
18083,,10200134,BM9N2C5,,1,14-Mar-18,,,,,,,,,
18422,,10200137,BM9N3N2,,10238,14-Mar-18,,,,,,,,,
18422,,10200137,BM9N3N2,,55990,14-Mar-18,,,,,,,,,
18422,,10200137,BM9N3N2,,60,14-Mar-18,,,,,,,,,
18422,,10200137,BM9N3N2,,83712,14-Mar-18,,,,,,,,,
19117,,210200426,BM9C9U3,,1,14-Mar-18,,,,,,,,,
13495,,10200145,BM9N5D5,,1,15-Mar-18,,,,,,,,,
13495,,10200145,BM9N5J5,,1,15-Mar-18,,,,,,,,,
16553,,10200140,BM9M1W7,,1,15-Mar-18,,,,,,,,,
18421,,10300059,BM9L2L8,,2,15-Mar-18,,,,,,,,,
18421,,10300059,BM9N3L1,,20,15-Mar-18,,,,,,,,,
18421,,10300059,BM9N3R8,,2,15-Mar-18,,,,,,,,,
18421,,10300059,BM9N3S4,,2,15-Mar-18,,,,,,,,,
18519,,10300056,BM9N3S6,,200,15-Mar-18,,,,,,,,,
18586,,10300057,BM9D3D9,,200,15-Mar-18,,,,,,,,,
18586,,10300057,BM9D3E1,,150,15-Mar-18,,,,,,,,,
18586,,10300057,BM9F1U8,,100,15-Mar-18,,,,,,,,,
19118,,210200427,BM0C7I4,,1,15-Mar-18,,,,,,,,,
19119,,210200428,BM0C7B3,,1,15-Mar-18,,,,,,,,,
19120,,210200429,BM0C7B3,,1,15-Mar-18,,,,,,,,,
14069,,10200141,BM9K5Z4,,1,16-Mar-18,,,,,,,,,
17504,,10200149,BM9L8M3,,1,16-Mar-18,,,,,,,,,
17504,,10200149,BM9M6Z9,,1,16-Mar-18,,,,,,,,,
17899,,99999001,BM9N2P9,,5,16-Mar-18,,,,,,,,,
17899,,99999001,BM9N2X7,,1,16-Mar-18,,,,,,,,,
18415,,10400022,BM9N3K4,,1,16-Mar-18,,,,,,,,,
18415,,10400022,BM9N3R5,,1,16-Mar-18,,,,,,,,,
18415,,10400022,BM9N3Y1,,1,16-Mar-18,,,,,,,,,
18530,,10300054,BM0K8G5,,20,16-Mar-18,,,,,,,,,
18530,,10300054,BM0K8J3,,100,16-Mar-18,,,,,,,,,
18530,,10300054,BM0K8L3,,50,16-Mar-18,,,,,,,,,
18530,,10300054,BM0K9Y7,,100,16-Mar-18,,,,,,,,,
18530,,10300054,BM0K9Z0,,100,16-Mar-18,,,,,,,,,
18530,,10300054,BM9G8H3,,10,16-Mar-18,,,,,,,,,
18556,,10200142,BM9N4P3,,20,16-Mar-18,,,,,,,,,
18556,,10200142,BM9N5B2,,20,16-Mar-18,,,,,,,,,
18565,,10200165,BM9N4C2,,10,16-Mar-18,,,,,,,,,
18588,,10200139,BM9B5D5,,275,16-Mar-18,,,,,,,,,
18588,,10200139,BM9B5D9,,150,16-Mar-18,,,,,,,,,
18588,,10200139,BM9H2E7,,200,16-Mar-18,,,,,,,,,
18588,,10200139,BM9H2E8,,120,16-Mar-18,,,,,,,,,
18588,,10200139,BM9M2T1,,400,16-Mar-18,,,,,,,,,
18590,,10200143,BM9N4R9,,2,16-Mar-18,,,,,,,,,
18590,,10200143,BM9N5E6,,3,16-Mar-18,,,,,,,,,
18592,,10300055,BM0Z1F2,,100,16-Mar-18,,,,,,,,,
18592,,10300055,BM0Z1F2,,100,16-Mar-18,,,,,,,,,
18592,,10300055,BM0Z1F2,,200,16-Mar-18,,,,,,,,,
18801,,10400025,BM9K5N6,,3,16-Mar-18,,,,,,,,,
19121,,210200430,BM0C7B2,,1,16-Mar-18,,,,,,,,,
16914,,10200150,BM9N4R1,,6,17-Mar-18,,,,,,,,,
16914,,10200150,BM9N5M5,,1,17-Mar-18,,,,,,,,,
16914,,10200150,BM9N5M7,,1,17-Mar-18,,,,,,,,,
16914,,10200150,BM9N5N7,,7,17-Mar-18,,,,,,,,,
17625,,10200146,BM9B1F5,,3,17-Mar-18,,,,,,,,,
17625,,10200146,BM9B1F6,,3,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M8Z2,,50,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M8Z3,,3,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M8Z4,,2,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M8Z5,,2,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M8Z5,,2,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M8Z6,,2,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M8Z7,,2,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M8Z8,,2,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M8Z9,,2,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M9A1,,2,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M9A2,,2,17-Mar-18,,,,,,,,,
17625,,10200146,BM9M9A3,,3,17-Mar-18,,,,,,,,,
14204,,10200155,BM9B4A6,,1,19-Mar-18,,,,,,,,,
14204,,10200155,BM9B4B4,,1,19-Mar-18,,,,,,,,,
14204,,10200155,BM9B4B5,,2,19-Mar-18,,,,,,,,,
14204,,10200155,BM9C1B5,,2,19-Mar-18,,,,,,,,,
17057,,10200154,BM9B4A6,,4,19-Mar-18,,,,,,,,,
17057,,10200154,BM9B4B3,,4,19-Mar-18,,,,,,,,,
17057,,10200154,BM9C1B5,,3,19-Mar-18,,,,,,,,,
17967,,10200153,BM00008,,1,19-Mar-18,,,,,,,,,
17967,,10200153,BM9G8S6,,1,19-Mar-18,,,,,,,,,
18027,,10200159,BM1A3S7,,4,19-Mar-18,,,,,,,,,
18244,,10210149,BM00008,,1,19-Mar-18,,,,,,,,,
18244,,10210149,BM0C8F3,,7,19-Mar-18,,,,,,,,,
18244,,10210149,BM0C8G8,,1,19-Mar-18,,,,,,,,,
18244,,10210149,BM0C8Z8,,7,19-Mar-18,,,,,,,,,
18244,,10210149,BM1F8E9,,7,19-Mar-18,,,,,,,,,
18244,,10210149,BM1G0C6,,7,19-Mar-18,,,,,,,,,
18244,,10210149,BM9H2B2,,7,19-Mar-18,,,,,,,,,
18244,,10210149,BM9K1K7,,7,19-Mar-18,,,,,,,,,
18244,,10210149,BM9K4L2,,96,19-Mar-18,,,,,,,,,
18295,,10200156,BM9N2U3,,2,19-Mar-18,,,,,,,,,
18305,,10200197,BM9F6G1,,7,19-Mar-18,,,,,,,,,
18387,,10300077,BM9N7K1,,2,19-Mar-18,,,,,,,,,
18387,,10300077,BM9N7K1,,3,19-Mar-18,,,,,,,,,
18387,,10300077,BM9N7N3,,4,19-Mar-18,,,,,,,,,
18387,,10300077,BM9N7N3,,6,19-Mar-18,,,,,,,,,
18442,,10200184,BM9N3E6,,1,19-Mar-18,,,,,,,,,
18482,,10200166,BM9N2X8,,39,19-Mar-18,,,,,,,,,
18517,,10300060,BM9N6U3,,1,19-Mar-18,,,,,,,,,
18581,,10200187,BM9N2M9,,18,19-Mar-18,,,,,,,,,
18581,,10200187,BM9N5B8,,4,19-Mar-18,,,,,,,,,
18581,,10200187,BM9N5L7,,2,19-Mar-18,,,,,,,,,
18606,,10200164,BM9N5D7,,1,19-Mar-18,,,,,,,,,
18737,,10300072,BM9J5Z7,,100,19-Mar-18,,,,,,,,,
18737,,10300072,BM9J5Z7,,200,19-Mar-18,,,,,,,,,
18755,,10300070,BM00043,,1,19-Mar-18,,,,,,,,,
19122,,210200431,BM0C7B3,,1,19-Mar-18,,,,,,,,,
19122,,210200431,BM99999,,1,19-Mar-18,,,,,,,,,
19123,,210200432,BM0C7H1,,1,19-Mar-18,,,,,,,,,
19123,,210200432,BM99999,,1,19-Mar-18,,,,,,,,,
19124,,210200433,BM0C7U2,,1,19-Mar-18,,,,,,,,,
19124,,210200433,BM99999,,1,19-Mar-18,,,,,,,,,
19125,,210200434,BM1G0N1,,1,19-Mar-18,,,,,,,,,
19126,,210200435,BM0C7U2,,1,19-Mar-18,,,,,,,,,
19126,,210200435,BM99999,,1,19-Mar-18,,,,,,,,,
18207,,10300061,BM9H2D3,,100,20-Mar-18,,,,,,,,,
18260,,10200178,BM9N2F8,,1,20-Mar-18,,,,,,,,,
18571,,10200167,BM00008,,1,20-Mar-18,,,,,,,,,
18571,,10200167,BM9F9Y1,,2,20-Mar-18,,,,,,,,,
18637,,10200180,BM9N6C4,,2,20-Mar-18,,,,,,,,,
19127,,210200436,BM99999,,1,20-Mar-18,,,,,,,,,
19128,,210200437,BM1G0B7,,1,20-Mar-18,,,,,,,,,
19128,,210200437,BM99999,,1,20-Mar-18,,,,,,,,,
17237,,10200175,BM1A6X6,,1,21-Mar-18,,,,,,,,,
17237,,10200175,BM9E4G9,,1,21-Mar-18,,,,,,,,,
17237,,10200175,BM9G8G9,,1,21-Mar-18,,,,,,,,,
17237,,10200175,BM9L5K9,,1,21-Mar-18,,,,,,,,,
17237,,10200175,BM9M1E5,,1,21-Mar-18,,,,,,,,,
17237,,10200175,BM9N3J3,,1,21-Mar-18,,,,,,,,,
17237,,10200175,BM9N3N1,,1,21-Mar-18,,,,,,,,,
18420,,10200174,BM9N3U1,,3,21-Mar-18,,,,,,,,,
18420,,10200174,BM9N3U8,,1,21-Mar-18,,,,,,,,,
18420,,10200174,BM9N3V1,,3,21-Mar-18,,,,,,,,,
18498,,10200192,BM9N3U5,,1,21-Mar-18,,,,,,,,,
18498,,10200192,BM9N4B1,,1,21-Mar-18,,,,,,,,,
18498,,10200192,BM9N4B8,,1,21-Mar-18,,,,,,,,,
18498,,10200192,BM9N4J1,,1,21-Mar-18,,,,,,,,,
18498,,10200192,BM9N4K1,,1,21-Mar-18,,,,,,,,,
18498,,10200192,BM9N4M8,,1,21-Mar-18,,,,,,,,,
18510,,10200179,BM9N3S5,,4,21-Mar-18,,,,,,,,,
18572,,10300063,BM9D9Q1,,1,21-Mar-18,,,,,,,,,
18712,,10200189,BM9N4H3,,1,21-Mar-18,,,,,,,,,
18712,,10200189,BM9N4M3,,1,21-Mar-18,,,,,,,,,
18779,,10400023,BM9N4E3,,1,21-Mar-18,,,,,,,,,
19129,,210200438,BM0C7B3,,1,21-Mar-18,,,,,,,,,
19129,,210200438,BM99999,,1,21-Mar-18,,,,,,,,,
19130,,210200439,BM0O6H8,,1,21-Mar-18,,,,,,,,,
19132,,210200441,BM0Q8X8,,2,21-Mar-18,,,,,,,,,
19132,,210200441,BM99999,,1,21-Mar-18,,,,,,,,,
10852,,10300065,BM9G8E9,,100,22-Mar-18,,,,,,,,,
10852,,10300065,BM9J1B9,,200,22-Mar-18,,,,,,,,,
10852,,99999027,BM9J1B9,,800,22-Mar-18,,,,,,,,,
18186,,10200204,BM9L5P9,,1,22-Mar-18,,,,,,,,,
18186,,10200204,BM9M6M6,,1,22-Mar-18,,,,,,,,,
18186,,10200204,BM9M6M7,,20,22-Mar-18,,,,,,,,,
18186,,10200204,BM9M6M8,,20,22-Mar-18,,,,,,,,,
18186,,10200204,BM9M6M9,,20,22-Mar-18,,,,,,,,,
18186,,99999022,BM9M9T7,,1,22-Mar-18,,,,,,,,,
18189,,99999023,BM9L5R5,,1,22-Mar-18,,,,,,,,,
18189,,10200203,BM9M6M1,,1,22-Mar-18,,,,,,,,,
18189,,10200203,BM9M6M2,,2,22-Mar-18,,,,,,,,,
18189,,10200203,BM9M6M3,,2,22-Mar-18,,,,,,,,,
18189,,10200203,BM9M6M4,,2,22-Mar-18,,,,,,,,,
18189,,10200203,BM9M6M5,,1,22-Mar-18,,,,,,,,,
18424,,10200205,BM9L5Q7,,1,22-Mar-18,,,,,,,,,
18424,,10200205,BM9L5Q8,,1,22-Mar-18,,,,,,,,,
18424,,10200205,BM9L5R1,,1,22-Mar-18,,,,,,,,,
18424,,99999021,BM9L5R2,,1,22-Mar-18,,,,,,,,,
18424,,99999021,BM9L5R3,,1,22-Mar-18,,,,,,,,,
18424,,99999021,BM9L5R4,,1,22-Mar-18,,,,,,,,,
18429,,10200206,BM9L5Q1,,2,22-Mar-18,,,,,,,,,
18429,,10200206,BM9L5Q2,,1,22-Mar-18,,,,,,,,,
18429,,99999020,BM9L5Q3,,2,22-Mar-18,,,,,,,,,
18429,,10200206,BM9L5Q4,,1,22-Mar-18,,,,,,,,,
18429,,10200206,BM9L5Q5,,2,22-Mar-18,,,,,,,,,
18429,,10200206,BM9L5Q6,,1,22-Mar-18,,,,,,,,,
18527,,10200186,BM9N5B9,,5,22-Mar-18,,,,,,,,,
18527,,10200186,BM9N5R2,,10,22-Mar-18,,,,,,,,,
18527,,10200186,BM9N5Z4,,5,22-Mar-18,,,,,,,,,
18715,,99999025,BM00008,,1,22-Mar-18,,,,,,,,,
18715,,99999025,BM00008,,1,22-Mar-18,,,,,,,,,
18715,,99999025,BM00008,,1,22-Mar-18,,,,,,,,,
18715,,10300068,BM00008,,1,22-Mar-18,,,,,,,,,
18715,,99999025,BM9H5P9,,168,22-Mar-18,,,,,,,,,
18715,,99999025,BM9H5P9,,24,22-Mar-18,,,,,,,,,
18715,,99999025,BM9H5P9,,252,22-Mar-18,,,,,,,,,
18715,,99999025,BM9H5P9,,252,22-Mar-18,,,,,,,,,
18715,,10300068,BM9H5P9,,360,22-Mar-18,,,,,,,,,
18715,,99999025,BM9H5P9,,420,22-Mar-18,,,,,,,,,
18715,,99999025,BM9H5P9,,420,22-Mar-18,,,,,,,,,
18715,,99999025,BM9H5P9,,420,22-Mar-18,,,,,,,,,
18715,,99999025,BM9H5P9,,84,22-Mar-18,,,,,,,,,
18722,,10200185,BM9B5D6,,100,22-Mar-18,,,,,,,,,
18722,,10200185,BM9B5D7,,150,22-Mar-18,,,,,,,,,
18722,,10200185,BM9B5D8,,75,22-Mar-18,,,,,,,,,
18722,,10200185,BM9B5E1,,100,22-Mar-18,,,,,,,,,
18722,,10200185,BM9E5F8,,125,22-Mar-18,,,,,,,,,
18722,,10200185,BM9E5G6,,180,22-Mar-18,,,,,,,,,
18722,,10200185,BM9N2V6,,200,22-Mar-18,,,,,,,,,
18722,,10200185,BM9N3F9,,100,22-Mar-18,,,,,,,,,
18722,,10200185,BM9N7K8,,50,22-Mar-18,,,,,,,,,
18722,,10200185,BM9N7L3,,400,22-Mar-18,,,,,,,,,
18722,,10200185,BM9N7P1,,40,22-Mar-18,,,,,,,,,
18784,,10200198,BM9M8Q9,,1,22-Mar-18,,,,,,,,,
19133,,210200442,BM99999,,1,22-Mar-18,,,,,,,,,
19134,,210200443,BM0C7Q4,,1,22-Mar-18,,,,,,,,,
19134,,210200443,BM99999,,1,22-Mar-18,,,,,,,,,
18417,,10300071,BM9N3T4,,1,23-Mar-18,,,,,,,,,
18417,,99999024,BM9N3T4,,2,23-Mar-18,,,,,,,,,
18417,,10300071,BM9N4A2,,1,23-Mar-18,,,,,,,,,
18417,,99999024,BM9N4A2,,2,23-Mar-18,,,,,,,,,
18547,,10200200,BM9D5C9,,1,23-Mar-18,,,,,,,,,
18563,,10200191,BM9N4D4,,21076,23-Mar-18,,,,,,,,,
18563,,10200191,BM9N4D4,,3924,23-Mar-18,,,,,,,,,
18563,,10200191,BM9N4Z8,,11648,23-Mar-18,,,,,,,,,
18563,,10200191,BM9N4Z8,,13352,23-Mar-18,,,,,,,,,
18671,,10200190,BM9N6J9,,5,23-Mar-18,,,,,,,,,
18683,,10200236,BM9N6F8,,12,23-Mar-18,,,,,,,,,
18683,,10200236,BM9N6F8,,12,23-Mar-18,,,,,,,,,
18689,,210200480,BM9N7M6,,1,23-Mar-18,,,,,,,,,
18360,,10300081,BM9N3E9,,3,24-Mar-18,,,,,,,,,
18360,,10300081,BM9N3H2,,3,24-Mar-18,,,,,,,,,
18775,,10300080,BM9K6E6,,3,24-Mar-18,,,,,,,,,
19135,,210200444,BM0C8W5,,1,24-Mar-18,,,,,,,,,
19135,,210200444,BM99999,,1,24-Mar-18,,,,,,,,,
19136,,210200445,BM0C7F7,,2,24-Mar-18,,,,,,,,,
19136,,210200445,BM99999,,1,24-Mar-18,,,,,,,,,
19137,,210200446,BM0O6H8,,1,24-Mar-18,,,,,,,,,
19138,,210200447,BM0C7B3,,1,24-Mar-18,,,,,,,,,
18620,,10200201,BM9N4R8,,4,25-Mar-18,,,,,,,,,
19139,,210200448,BM0C7B3,,1,25-Mar-18,,,,,,,,,
19140,,210200449,BM0C7I5,,1,25-Mar-18,,,,,,,,,
19141,,210200450,BM0C6Z9,,1,25-Mar-18,,,,,,,,,
19142,,210200451,BM0C6Z9,,1,25-Mar-18,,,,,,,,,
19143,,210200452,BM0C7B3,,1,25-Mar-18,,,,,,,,,
19144,,210200453,BM0C6Z9,,1,25-Mar-18,,,,,,,,,
19145,,210200454,BM0Q8X8,,1,25-Mar-18,,,,,,,,,
19146,,210200455,BM99999,,1,25-Mar-18,,,,,,,,,
19147,,210200456,BM0C7B3,,1,25-Mar-18,,,,,,,,,
19148,,210200457,BM0C6Z9,,1,25-Mar-18,,,,,,,,,
19149,,210200458,BM0C7P6,,3,25-Mar-18,,,,,,,,,
17897,,10200196,BM1G0N0,,2,26-Mar-18,,,,,,,,,
17897,,10200196,BM9M9Z4,,1,26-Mar-18,,,,,,,,,
17897,,10200196,BM9N1E3,,1,26-Mar-18,,,,,,,,,
17897,,10200196,BM9N1L5,,1,26-Mar-18,,,,,,,,,
17897,,10200196,BM9N4C7,,2,26-Mar-18,,,,,,,,,
18446,,10200219,BM9N4K3,,2,26-Mar-18,,,,,,,,,
18446,,10200219,BM9N4U9,,10,26-Mar-18,,,,,,,,,
18446,,10200219,BM9N5B1,,3,26-Mar-18,,,,,,,,,
18446,,10200219,BM9N5F3,,20,26-Mar-18,,,,,,,,,
18446,,10200219,BM9N5P2,,10,26-Mar-18,,,,,,,,,
18692,,10400024,BM9K9B2,,1,26-Mar-18,,,,,,,,,
18734,,10200214,BM9M9Q2,,1,26-Mar-18,,,,,,,,,
18861,,10200226,BM9N7S5,,10,26-Mar-18,,,,,,,,,
18861,,10200226,BM9N7T4,,15,26-Mar-18,,,,,,,,,
18861,,10200226,BM9N8D9,,10,26-Mar-18,,,,,,,,,
18861,,10200226,BM9N8K5,,10,26-Mar-18,,,,,,,,,
18861,,10200226,BM9N8L2,,18,26-Mar-18,,,,,,,,,
19150,,210200459,BM0Q8X8,,1,26-Mar-18,,,,,,,,,
19150,,210200459,BM99999,,1,26-Mar-18,,,,,,,,,
19151,,210200460,BM0C6Z9,,1,26-Mar-18,,,,,,,,,
19151,,210200460,BM99999,,1,26-Mar-18,,,,,,,,,
19152,,210200461,BM0O6H8,,1,26-Mar-18,,,,,,,,,
19153,,210200462,BM0O6H8,,1,26-Mar-18,,,,,,,,,
19154,,210200463,BM0H7M2,,1,26-Mar-18,,,,,,,,,
19154,,210200463,BM99999,,1,26-Mar-18,,,,,,,,,
19155,,210200464,BM0O6H8,,1,26-Mar-18,,,,,,,,,
19156,,210200465,BM9F3F3,,1,26-Mar-18,,,,,,,,,
19157,,210200466,BM0C7B3,,1,26-Mar-18,,,,,,,,,
19157,,210200466,BM99999,,1,26-Mar-18,,,,,,,,,
19158,,210200467,BM0C8Z1,,1,26-Mar-18,,,,,,,,,
19159,,210200468,BM99999,,1,26-Mar-18,,,,,,,,,
18179,,10200213,BM00026,,1,27-Mar-18,,,,,,,,,
18400,,10210032,BM0K8H6,,50,27-Mar-18,,,,,,,,,
18400,,10210032,BM3X4Y9,,200,27-Mar-18,,,,,,,,,
18400,,10210032,BM9F4F1,,60,27-Mar-18,,,,,,,,,
18400,,10210032,BM9G8F3,,5,27-Mar-18,,,,,,,,,
18400,,10210032,BM9M5M6,,2,27-Mar-18,,,,,,,,,
18400,,10210032,BM9M9M2,,10,27-Mar-18,,,,,,,,,
18400,,10210032,BM9N3J8,,2,27-Mar-18,,,,,,,,,
18400,,10210032,BM9N3P2,,5,27-Mar-18,,,,,,,,,
18400,,10210032,BM9N3X9,,25,27-Mar-18,,,,,,,,,
18522,,10300079,BM9N4G9,,2,27-Mar-18,,,,,,,,,
18522,,10300079,BM9N4U3,,2,27-Mar-18,,,,,,,,,
18522,,10300079,BM9N4W4,,2,27-Mar-18,,,,,,,,,
18602,,10200220,BM9G3J2,,3,27-Mar-18,,,,,,,,,
18665,,10200221,BM9N6R7,,1,27-Mar-18,,,,,,,,,
18676,,10200199,BM9N6P5,,4,27-Mar-18,,,,,,,,,
18676,,10200199,BM9N6Q9,,2,27-Mar-18,,,,,,,,,
18711,,10200210,BM9N7B3,,1,27-Mar-18,,,,,,,,,
18711,,10200210,BM9N7E5,,1,27-Mar-18,,,,,,,,,
18794,,10200218,BM9N7D7,,1,27-Mar-18,,,,,,,,,
18818,,10200207,BM9N7G1,,2,27-Mar-18,,,,,,,,,
18826,,10300082,BM9C6Q9,,2,27-Mar-18,,,,,,,,,
18855,,10300087,BM9N5F2,,3,27-Mar-18,,,,,,,,,
18855,,10300087,BM9N5G1,,3,27-Mar-18,,,,,,,,,
19161,,210200470,BM0C7R0,,1,27-Mar-18,,,,,,,,,
19162,,210200471,BM0C7F7,,1,27-Mar-18,,,,,,,,,
19163,,210200472,BM0Q8X8,,1,27-Mar-18,,,,,,,,,
19163,,210200472,BM99999,,1,27-Mar-18,,,,,,,,,
18515,,10210062,BM00008,,1,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N4H1,,5,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N4Q4,,1,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N4X5,,12,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N4X9,,40,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N4Z6,,100,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N4Z9,,15,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N5A8,,50,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N5D4,,12,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N5G5,,4,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N5J4,,8,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N5L2,,1,28-Mar-18,,,,,,,,,
18515,,10210062,BM9N6M5,,5,28-Mar-18,,,,,,,,,
18841,,10200229,BM9N7Z1,,40,28-Mar-18,,,,,,,,,
18841,,10200229,BM9N8E8,,40,28-Mar-18,,,,,,,,,
18906,,10200231,BM1G0F0,,1,28-Mar-18,,,,,,,,,
19164,,210200473,BM99999,,1,28-Mar-18,,,,,,,,,
19165,,210200474,BM99999,,1,28-Mar-18,,,,,,,,,
19166,,210200475,BM0C9A0,,2,28-Mar-18,,,,,,,,,
18528,,10200235,BM9N3X7,,2,29-Mar-18,,,,,,,,,
18753,,10200232,BM1G0F0,,2,29-Mar-18,,,,,,,,,
18855,,10300088,BM0C7V0,,1,29-Mar-18,,,,,,,,,
18855,,10300088,BM9N5K1,,20,29-Mar-18,,,,,,,,,
19167,,210200476,BM0Q8X8,,1,29-Mar-18,,,,,,,,,
19168,,210200477,BM1G0N1,,1,29-Mar-18,,,,,,,,,
19169,,210200478,BM0C7U8,,1,29-Mar-18,,,,,,,,,
18747,,10200233,BM00008,,1,30-Mar-18,,,,,,,,,
18747,,10200233,BM9N7R9,,1,30-Mar-18,,,,,,,,,
18747,,10200233,BM9N7X4,,3,30-Mar-18,,,,,,,,,
18747,,10200233,BM9N8B4,,2,30-Mar-18,,,,,,,,,
