address_uid,company_uid,street1,pincode,city_name,country_code,State,gst,,
3695,SC-6894,"A-158, Shankar Garden, Vikas Puri",110018,New Delhi,IN,DL,07DUUPK9109P1ZK,,
3696,SC-6895,"Savitri complex, Suryanagari, MIDC, Baramati,",413133,Pune,IN,MH,27AULPG2572N1Z5,,
2862,SC-02198,"314,3rd floor,Vardhman Capital Mall LSC 10 ,Sindhora Kalan",110052,Delhi,IN,DL,,,
2862,SC-02198,"314,3rd floor,Vardhman Capital Mall LSC 10 ,Sindhora Kalan",110052,Delhi,IN,DL,,,
3755,SC-6961,"201, New India Industrial Estate, Off Mahakali Caves Road, Andheri (East)",400093,Mumbai,IN,MH,27AAACO6259L1Z0,,
3755,SC-6961,"201, New India Industrial Estate, Off Mahakali Caves Road, Andheri (East)",400093,Mumbai,IN,MH,27AAACO6259L1Z0,,
3696,SC-6895,"Savitri complex, Suryanagari, MIDC, Baramati,",413133,Pune,IN,MH,27AULPG2572N1Z5,,
3701,SC-6901,"# 274, ""Rishikesh"", Extention,, 81, Nagarabhavi Main Rd, Garden Villas,",560072,Bengaluru,IN,KA,29AAOFG9773E1ZQ,,
1139,SC-02531,"41/42, PODAR CHAMBERS, S.A. BRELVI ROAD, FORT,",400001,Mumbai,IN,MH,,,
1139,SC-02531,"41/42, PODAR CHAMBERS, S.A. BRELVI ROAD, FORT,",400001,Mumbai,IN,MH,,,
918,SC-02319,"S. No. 124/ 12 A, Mulik Baug, Near MIT Engg. College, Opposite Swapnaputi Sabhagraha, Kothrud,",411 038,Pune,IN,MH,,,
918,SC-02319,"S. No. 124/ 12 A, Mulik Baug, Near MIT Engg. College, Opposite Swapnaputi Sabhagraha, Kothrud,",411 038,Pune,IN,MH,,,
2643,SC-01505,"Plot No.92 & 128, At Post Kondhanpur, Taluka Haveli,",412205,Pune,IN,MH,,,
2643,SC-01505,"Plot No.92 & 128, At Post Kondhanpur, Taluka Haveli,",412205,Pune,IN,MH,,,
3701,SC-6901,"# 274, ""Rishikesh"", Extention,, 81, Nagarabhavi Main Rd, Garden Villas,",560072,Bengaluru,IN,KA,29AAOFG9773E1ZQ,,
3707,SC-6907,"4, First Floor, Anand Shopping Centre,  Bhattha, Paldi,",380007,Ahmedabad,IN,GJ,24ADVPB0670P1Z6,,
705,SC-00491,"133,Narayan Dhru Street. Gr.Floor,",400003,Mumbai,IN,MH,27AAAFC1212G1Z6,,
705,SC-00491,"133,Narayan Dhru Street. Gr.Floor,",400003,Mumbai,IN,MH,27AAAFC1212G1Z6,,
3756,SC-6962,"R-32,Laxmi Industrial Estate, Andheri Malad Link Road,Andheri-West,",400058,Mumbai,IN,MH,27AAEFI8784M1ZK,,
3756,SC-6962,"R-32,Laxmi Industrial Estate, Andheri Malad Link Road,Andheri-West,",400058,Mumbai,IN,MH,27AAEFI8784M1ZK,,
3527,SC-6702,"38, Netaji Subhas Road,",700 001,Kolkata,IN,GJ,,,
3527,SC-6702,"38, Netaji Subhas Road,",700 001,Kolkata,IN,GJ,,,
1573,SC-00059,"No.102, Spur Tank Road, Chetpet",600031,Chennai,IN,TN,33AABPM0504C1ZO,,
1573,SC-00059,"No.102, Spur Tank Road, Chetpet",600031,Chennai,IN,TN,33AABPM0504C1ZO,,
2216,SC-00887,"L.B.S. Mag, Next To Mtnl, Gm Office, Vikhroli (W)",400083,Mumbai,IN,MH,,,
2216,SC-00887,"L.B.S. Mag, Next To Mtnl, Gm Office, Vikhroli (W)",400083,Mumbai,IN,MH,,,
296,SC-00353,"Shop No.2, Janaki Corner  Near Perugate Police Chowky, 1009, Sadashiv Peth",411030,Pune,IN,MH,,,
296,SC-00353,"Shop No.2, Janaki Corner  Near Perugate Police Chowky, 1009, Sadashiv Peth",411030,Pune,IN,MH,,,
92,SC-01720,"140/142, Princess Street,   Govind Building, 3Rd Floor,",400002,Mumbai,IN,MH,27ADUPS8278F1ZL,,
92,SC-01720,"140/142, Princess Street,   Govind Building, 3Rd Floor,",400002,Mumbai,IN,MH,27ADUPS8278F1ZL,,
490,SC-01144,"D-203, Zalawad Nagar,  Juhu Lane, Andheri (W)",400058,Mumbai,IN,MH,,,
490,SC-01144,"D-203, Zalawad Nagar,  Juhu Lane, Andheri (W)",400058,Mumbai,IN,MH,,,
1996,SC-00599,"Gala No. 8, Hasti Industrial Premises Society, Mahape",400709,Mumbai,IN,MH,,,
1996,SC-00599,"Gala No. 8, Hasti Industrial Premises Society, Mahape",400709,Mumbai,IN,MH,,,
1787,SC-00357,"A-3, Manohar Villa,? New Naroda, Nicol Road,?Nr. Naroda Canal, Nicol",382325,Ahmedabad,IN,GJ,,,
1787,SC-00357,"A-3, Manohar Villa,? New Naroda, Nicol Road,?Nr. Naroda Canal, Nicol",382325,Ahmedabad,IN,GJ,,,
3086,SC-6232,"Lohana Boarding Ground Floor, Opp Indian Bank, Nr Navrang Complex, Raopura",390001,Vadodara,IN,GJ,,,
3086,SC-6232,"Lohana Boarding Ground Floor, Opp Indian Bank, Nr Navrang Complex, Raopura",390001,Vadodara,IN,GJ,,,
3996,SC-7237,C-503 Karnavati estate,382449,Ahmedabad,IN,GJ,,,
3996,SC-7237,C-503 Karnavati estate,382449,Ahmedabad,IN,GJ,,,
1442,3,"B2, Phaltan Sez Industrial Area Village-Surwadi and Nandal, Dist. Satara",415523,Phaltan,IN,MH,27AAACC7258B2ZV,,
1443,3,"Power Generation Business Unit – PSBU-SEZ Plot : B2, Phaltan SEZ Industrial Area, Village : Nandal &",411038,Phaltan,IN,MH,27AAACC7258B2ZV,,
3707,SC-6907,"4, First Floor, Anand Shopping Centre,  Bhattha, Paldi,",380007,Ahmedabad,IN,GJ,24ADVPB0670P1Z6,,
3713,SC-6913,"1894, Inside Pada, Gandhi Road",380001,Ahmedabad,IN,GJ,24AA1PL2831N1ZK,,
3528,SC-6703,"G.F. 78 , C - BLOCK,AUSTVINAYAK COMPLEX,",380016,AHMEDABAD,IN,GJ,24AAYFA5084G1Z4,,
3528,SC-6703,"G.F. 78 , C - BLOCK,AUSTVINAYAK COMPLEX,",380016,AHMEDABAD,IN,GJ,24AAYFA5084G1Z4,,
2217,SC-00888,Kamalkunj Opp Himalaya Flats Nkn  Road,387001,Nadiad,IN,GJ,,,
2217,SC-00888,Kamalkunj Opp Himalaya Flats Nkn  Road,387001,Nadiad,IN,GJ,,,
1574,SC-00060,"No.5/4, Venkateswara Nagar, 1st Street, Madhavaram",600060,Chennai,IN,TN,33AUQPD4022K1ZR,,
1574,SC-00060,"No.5/4, Venkateswara Nagar, 1st Street, Madhavaram",600060,Chennai,IN,TN,33AUQPD4022K1ZR,,
2498,SC-01308,"Ansell C1/103, Pokhran road No 2, Near Voltas Compnay, Thane(W)",,Thane,IN,MH,,,
2498,SC-01308,"Ansell C1/103, Pokhran road No 2, Near Voltas Compnay, Thane(W)",,Thane,IN,MH,,,
2429,SC-01177,"#79/2, Jnanodaya School Road, Shankarpuram",560 004,Bengaluru,IN,KA,,,
2429,SC-01177,"#79/2, Jnanodaya School Road, Shankarpuram",560 004,Bengaluru,IN,KA,,,
93,SC-01722,"1-8, Kawarana CHS Ltd. 26 P. D. Mello Road Maharashtra",400009,Mumbai,IN,MH,27AAEPB8709M1ZH,,
93,SC-01722,"1-8, Kawarana CHS Ltd. 26 P. D. Mello Road Maharashtra",400009,Mumbai,IN,MH,27AAEPB8709M1ZH,,
1997,SC-00600,"?Sai Raghavendra? 207, Radhakrishna Salai,Ramakrishna Nagar,Valsaravakkam",600087,Chennai,IN,TN,,,
1997,SC-00600,"?Sai Raghavendra? 207, Radhakrishna Salai,Ramakrishna Nagar,Valsaravakkam",600087,Chennai,IN,TN,,,
2865,SC-02201,"3635,Chawri Bazar Near Street lohe wali",110006,Delhi,IN,DL,,,
2865,SC-02201,"3635,Chawri Bazar Near Street lohe wali",110006,Delhi,IN,DL,,,
1788,SC-00358,"No. 14, Gopal Krishna- 14/16, Jagdusha Nagar, Ghatkopar West",400086,Mumbai,IN,MH,,,
1788,SC-00358,"No. 14, Gopal Krishna- 14/16, Jagdusha Nagar, Ghatkopar West",400086,Mumbai,IN,MH,,,
3087,SC-6233,"#3/21, 18th Cross, Ward No. 5, Munireddy Layout, Mangammanapalya, Off Hosur Road,",560068,Bangalore,IN,KA,,,
3087,SC-6233,"#3/21, 18th Cross, Ward No. 5, Munireddy Layout, Mangammanapalya, Off Hosur Road,",560068,Bangalore,IN,KA,,,
1141,SC-02533,"Akashdeep Building.,  II Floor, Plot A-7,  Friends Enclave, Sr. No. 60/1,   Mundhwa Road  Pune",411036,Pune,IN,MH,,,
1141,SC-02533,"Akashdeep Building.,  II Floor, Plot A-7,  Friends Enclave, Sr. No. 60/1,   Mundhwa Road  Pune",411036,Pune,IN,MH,,,
492,SC-01672,"19,Soma Kanji ni Wadi, Near Savera Complex, Khatodara",395002,Surat,IN,GJ,24AMGPG9025R1ZM,,
492,SC-01672,"19,Soma Kanji ni Wadi, Near Savera Complex, Khatodara",395002,Surat,IN,GJ,24AMGPG9025R1ZM,,
3997,SC-7238,"Plot No.6, Survey no. - 91/paiki-4, Near Sheela foam, village - Zaroli,  Taluka - Umbergaon",396105,Valsad,IN,GJ,24AAACR4146H1ZM,,
3997,SC-7238,"Plot No.6, Survey no. - 91/paiki-4, Near Sheela foam, village - Zaroli,  Taluka - Umbergaon",396105,Valsad,IN,GJ,24AAACR4146H1ZM,,
3529,SC-6704,"#JM Complex, chennai-Bangalore  Highway,(Opposite hyundai motors india private LTD,Irrungatukottai-",602117,kanchipram,IN,TN,,,
3529,SC-6704,"#JM Complex, chennai-Bangalore  Highway,(Opposite hyundai motors india private LTD,Irrungatukottai-",602117,kanchipram,IN,TN,,,
3713,SC-6913,"1894, Inside Pada, Gandhi Road",380001,Ahmedabad,IN,GJ,24AA1PL2831N1ZK,,
3734,SC-6934,"6, KAILAS SAMAJ CHAWL, ITT BHATTI,  ATLANTA INDUSTRIAL ESTATE, GOREGAON MULUND LINK ROAD, GOREGAON",400 063,MUMBAI,IN,MH,27AAIFH0748N1ZZ,,
2645,SC-01508,"Shop No. 1, Gomantdham, 358, Dr. D.B. Marg, Lamington Road, Opp. Tara Temple Lane, Mumbai-7",400007,Mumbai,IN,MH,,,
2645,SC-01508,"Shop No. 1, Gomantdham, 358, Dr. D.B. Marg, Lamington Road, Opp. Tara Temple Lane, Mumbai-7",400007,Mumbai,IN,MH,,,
2430,SC-01178,"361/362, Solitaire Corporate Park, M.Vasanji Road, Chakala, Andheri (E),",400093,Mumbai,IN,MH,,,
2430,SC-01178,"361/362, Solitaire Corporate Park, M.Vasanji Road, Chakala, Andheri (E),",400093,Mumbai,IN,MH,,,
3734,SC-6934,"6, KAILAS SAMAJ CHAWL, ITT BHATTI,  ATLANTA INDUSTRIAL ESTATE, GOREGAON MULUND LINK ROAD, GOREGAON",400 063,MUMBAI,IN,MH,27AAIFH0748N1ZZ,,
8932,SC-6934,"Sainath Industrial Estate 21, First Floor, Opp. Pravasi Industrial Estate Goregaon East",400063,Mumbai,IN,MH,,,
94,SC-00717,"R.K.BLDG NO. 3 , 8th KHETWADI , SHOP NO. 8",400004,Mumbai,IN,MH,27AACCNI394HLZE,,
94,SC-00717,"R.K.BLDG NO. 3 , 8th KHETWADI , SHOP NO. 8",400004,Mumbai,IN,MH,27AACCNI394HLZE,,
A208896,SC-208177,"Lake Road,  Bhandup (W)",400078,Mumbai,IN,MH,27AAACH1781Q1Z4,,
A208896,SC-208177,"Lake Road,  Bhandup (W)",400078,Mumbai,IN,MH,27AAACH1781Q1Z4,,
1789,SC-00359,"2, Ramprasad Yadav Compound, Koldongri, Lane No. 1, Near Jain Dairy, Andheri East",400069,Mumbai,IN,MH,,,
1789,SC-00359,"2, Ramprasad Yadav Compound, Koldongri, Lane No. 1, Near Jain Dairy, Andheri East",400069,Mumbai,IN,MH,,,
1998,SC-00601,"2/13, Phase-I, G.I.D.C.,Vatva",382445,Ahmedabad,IN,GJ,,,
1998,SC-00601,"2/13, Phase-I, G.I.D.C.,Vatva",382445,Ahmedabad,IN,GJ,,,
707,SC-02013,"153,Narayan Dhru Street Mumbai 400 003",400003,Mumbai,IN,MH,,,
707,SC-02013,"153,Narayan Dhru Street Mumbai 400 003",400003,Mumbai,IN,MH,,,
8932,SC-6934,"Sainath Industrial Estate 21, First Floor, Opp. Pravasi Industrial Estate Goregaon East",400063,Mumbai,IN,MH,,,
1443,3,"Power Generation Business Unit – PSBU-SEZ Plot : B2, Phaltan SEZ Industrial Area, Village : Nandal &",411038,Phaltan,IN,MH,27AAACC7258B2ZV,,
3758,SC-6964,"B-1/4, Basement, Community Center, Janak Puri,",110058,New Delhi,IN,DL,07AAECK3159K1ZB,,
3758,SC-6964,"B-1/4, Basement, Community Center, Janak Puri,",110058,New Delhi,IN,DL,07AAECK3159K1ZB,,
2218,SC-00889,"Sr. No. 46/A1/2, C-6, Sonawane Industrial Estate, Opp Utsav Hotel Lane, Pune Satara Road",411009,Pune,IN,MH,,,
2218,SC-00889,"Sr. No. 46/A1/2, C-6, Sonawane Industrial Estate, Opp Utsav Hotel Lane, Pune Satara Road",411009,Pune,IN,MH,,,
1575,SC-00061,"213, 2Nd?Floor, U.S. Complex, 120, Mathura Road, Opp. Apollo, Hospital, Near - Jasola-Apollo Metro",110076,New Delhi,IN,DL,,,
1575,SC-00061,"213, 2Nd?Floor, U.S. Complex, 120, Mathura Road, Opp. Apollo, Hospital, Near - Jasola-Apollo Metro",110076,New Delhi,IN,DL,,,
2866,SC-02202,DDA Market Pitampura,110034,New Delhi,IN,DL,,,
2866,SC-02202,DDA Market Pitampura,110034,New Delhi,IN,DL,,,
3088,SC-6234,"462, Budhwar Peth Ramsukh Vidyut, Near Pasodya Vithoba Mandir,",411002,Pune,IN,MH,,,
3088,SC-6234,"462, Budhwar Peth Ramsukh Vidyut, Near Pasodya Vithoba Mandir,",411002,Pune,IN,MH,,,
1444,3,"Power Systems Business Unit, Plant I, Dahanukar Colony, Off Karve Road, Near Gandhi Bhavan, Kothrud",411038,Pune,IN,MH,27AAACC7258B1ZW,,
1444,3,"Power Systems Business Unit, Plant I, Dahanukar Colony, Off Karve Road, Near Gandhi Bhavan, Kothrud",411038,Pune,IN,MH,27AAACC7258B1ZW,,
3530,SC-6705,"107, Apollo Arcade, Nr. R.C.Technical, Chankyapuri Road",380061,Ahmedabad,IN,GJ,,,
3530,SC-6705,"107, Apollo Arcade, Nr. R.C.Technical, Chankyapuri Road",380061,Ahmedabad,IN,GJ,,,
1143,SC-02535,"200, Yusuf Meherali Road, Masjid Bunder Road",400003,Mumbai,IN,MH,27AAACA3675Q1Z6,,
1143,SC-02535,"200, Yusuf Meherali Road, Masjid Bunder Road",400003,Mumbai,IN,MH,27AAACA3675Q1Z6,,
5730,1706,"PDA Complex, North AOC Imphal",795005,Imphal,IN,MN,14AAFFI9240P1ZZ,,
5730,1706,"PDA Complex, North AOC Imphal",795005,Imphal,IN,MN,14AAFFI9240P1ZZ,,
1445,3,"Corporate Purchasing Pune, Balewadi",411045,Pune,IN,MH,27AAACC7258B1ZW,,
3745,SC-6945,"#60,2nd  Floor, 60Ft Road, G Block. Sahakarnagar",560092,Bangalore,IN,KA,29AEVPB4321E1ZL,,
8866,SC-8334,"105, Gauri Complex, Sector 11, CBD Belapur",400614,Navi Mumbai,IN,MH,,,
8866,SC-8334,"105, Gauri Complex, Sector 11, CBD Belapur",400614,Navi Mumbai,IN,MH,,,
3745,SC-6945,"#60,2nd  Floor, 60Ft Road, G Block. Sahakarnagar",560092,Bangalore,IN,KA,29AEVPB4321E1ZL,,
3748,SC-6949,"362, Vardhman Plaza –2, J Block Community Center Rajouri Garden ,",110027,New Delhi,IN,DL,07ACUPA0052G1ZX,,
2868,SC-02204,7/8 Opp HDFC Bank Old Railway Road,122001,Gurugram,IN,HR,,,
2868,SC-02204,7/8 Opp HDFC Bank Old Railway Road,122001,Gurugram,IN,HR,,,
3748,SC-6949,"362, Vardhman Plaza –2, J Block Community Center Rajouri Garden ,",110027,New Delhi,IN,DL,07ACUPA0052G1ZX,,
3752,SC-6958,"1107,11th Floor Lodha Supremus,Senapati Bapat Marg, Opposite Kamala Mills, Lower Parel",400013,Mumbai,IN,MH,27AACFS2920D1ZL,,
1791,SC-00361,"Mcf - 136 A, Street No. 73, Sanjay Colony, Sector - 22",121005,Faridabad,IN,HR,,,
1791,SC-00361,"Mcf - 136 A, Street No. 73, Sanjay Colony, Sector - 22",121005,Faridabad,IN,HR,,,
1577,SC-00063,"No. 22, First Floor, Visvas City-5 Satyamev Vista Lane Gota Cross Road, Gota",382481,Ahmedabad,IN,GJ,,,
1577,SC-00063,"No. 22, First Floor, Visvas City-5 Satyamev Vista Lane Gota Cross Road, Gota",382481,Ahmedabad,IN,GJ,,,
3296,SC-6457,"SUJEER HOUSE, 3rd Floor,  74/76 Kazi Sayed  Street,  Masjid Bunder (W),",400 003,Mumbai,IN,MH,27AACCH3859F1ZI,,
3296,SC-6457,"SUJEER HOUSE, 3rd Floor,  74/76 Kazi Sayed  Street,  Masjid Bunder (W),",400 003,Mumbai,IN,MH,27AACCH3859F1ZI,,
3752,SC-6958,"1107,11th Floor Lodha Supremus,Senapati Bapat Marg, Opposite Kamala Mills, Lower Parel",400013,Mumbai,IN,MH,27AACFS2920D1ZL,,
9707,SC-6958,"1107,11th Floor Lodha Supremus,Senapati Bapat Marg, Opposite Kamala Mills, Lower Parel",400013,Mumbai,IN,MH,27AADPD1786D1Z0,,
300,SC-03358,"Shop No. 9, Arpan Bunglows Nr. Shukan Bunglows , Nikol-Naroda Road Ahmedabad-382350.",382350,Ahmedabad,IN,GJ,24ABSFS0325F1ZA,,
300,SC-03358,"Shop No. 9, Arpan Bunglows Nr. Shukan Bunglows , Nikol-Naroda Road Ahmedabad-382350.",382350,Ahmedabad,IN,GJ,24ABSFS0325F1ZA,,
3760,SC-6966,"38/B Devkaran Mansion 6/16, Vithaldas Road Ground Floor,Lohar Chawl, opp Vireshwar Tea House",400002,Mumbai,IN,MH,27AFZPK3799J1ZB,,
3760,SC-6966,"38/B Devkaran Mansion 6/16, Vithaldas Road Ground Floor,Lohar Chawl, opp Vireshwar Tea House",400002,Mumbai,IN,MH,27AFZPK3799J1ZB,,
4000,SC-7241,"2nd Floor, 88/92 Nagdevi Cross Lane",400003,Mumbai,IN,MH,27AAAFS1134M1Z8,,
4000,SC-7241,"2nd Floor, 88/92 Nagdevi Cross Lane",400003,Mumbai,IN,MH,27AAAFS1134M1Z8,,
98,SC-01728,"Sales Office & Factory : Plot No. 352-353,  Phase   IV, Sector 57, Kundli,",131028,Sonepat,IN,HR,06AAKCA8493Q1ZQ,,
98,SC-01728,"Sales Office & Factory : Plot No. 352-353,  Phase   IV, Sector 57, Kundli,",131028,Sonepat,IN,HR,06AAKCA8493Q1ZQ,,
9707,SC-6958,"1107,11th Floor Lodha Supremus,Senapati Bapat Marg, Opposite Kamala Mills, Lower Parel",400013,Mumbai,IN,MH,27AADPD1786D1Z0,,
A207422,SC-6958,"B 56, Dev Nagar, Near Bhatia School, Off Sai Baba Nagar, Kadivali (W),",400067,Mumbai,IN,MH,27AADPD1786D1Z0,,
A207422,SC-6958,"B 56, Dev Nagar, Near Bhatia School, Off Sai Baba Nagar, Kadivali (W),",400067,Mumbai,IN,MH,27AADPD1786D1Z0,,
3759,SC-6965,"98, K. K. Arcade, Room No.303, 3rdFloor, Narayan Dhuru Street,",400003,Mumbai,IN,MH,27AAEFR8996A1ZU,,
2433,SC-01184,235 hinjewadi phase 1 pune,411057,Pune,IN,MH,,,
2433,SC-01184,235 hinjewadi phase 1 pune,411057,Pune,IN,MH,,,
2222,SC-00893,"19/21, Picket X Road, Room No. 207,Kapol Bank Bldg,Lohar Chawl",400002,Mumbai,IN,MH,,,
2222,SC-00893,"19/21, Picket X Road, Room No. 207,Kapol Bank Bldg,Lohar Chawl",400002,Mumbai,IN,MH,,,
3759,SC-6965,"98, K. K. Arcade, Room No.303, 3rdFloor, Narayan Dhuru Street,",400003,Mumbai,IN,MH,27AAEFR8996A1ZU,,
3772,SC-6980,"Opp,Aban park society,Dhokali, Kolshet road Thane (W)",400607,Thane,IN,MH,27ADRPN6608H1Z3,,
2002,SC-00605,"26-29,18-19,16A, I.D.A. Phase - Iv Patancheru, Hyderabad",,Chennai,IN,TN,,,
2002,SC-00605,"26-29,18-19,16A, I.D.A. Phase - Iv Patancheru, Hyderabad",,Chennai,IN,TN,,,
925,SC-01232,"D/6 ,Opp Vishwanath Classes, Sahakar Society ,Shivaji Nagar,  Nr Asalpha Metro station,Asalpha",400084,Mumbai,IN,MH,,,
925,SC-01232,"D/6 ,Opp Vishwanath Classes, Sahakar Society ,Shivaji Nagar,  Nr Asalpha Metro station,Asalpha",400084,Mumbai,IN,MH,,,
1374,SC-4493,"Office No. 1-4, 2nd Floor, Siddhivinayak Arcade Akurli Cross Road No. 1, Near Kandivali Station",400101,Kandivali East,IN,MH,,,
1374,SC-4493,"Office No. 1-4, 2nd Floor, Siddhivinayak Arcade Akurli Cross Road No. 1, Near Kandivali Station",400101,Kandivali East,IN,MH,,,
1578,SC-00064,Janakpuri,,New Delhi,IN,DL,07AEIPK5008A1Z1,,
1578,SC-00064,Janakpuri,,New Delhi,IN,DL,07AEIPK5008A1Z1,,
1792,SC-00362,"16- A, Press Building, Ground Floor,?1St Mgazine Cross Street, Darukhana, Mazgaon,",121005,Mumbai,IN,MH,,,
1792,SC-00362,"16- A, Press Building, Ground Floor,?1St Mgazine Cross Street, Darukhana, Mazgaon,",121005,Mumbai,IN,MH,,,
3297,SC-6458,"105-107 POOJA COMPLEX, 22 VEER SAVARKAR BLOCK SHAKARPUR, VIKAS MARG,",110092,NEW DELHI,IN,DL,,,
3297,SC-6458,"105-107 POOJA COMPLEX, 22 VEER SAVARKAR BLOCK SHAKARPUR, VIKAS MARG,",110092,NEW DELHI,IN,DL,,,
4222,SC-7492,"A- 12, Raj Indusrial Complex, 2nd Floor, Military Road, Marol, Andheri East",400059,Mumbai,IN,MH,,,
4222,SC-7492,"A- 12, Raj Indusrial Complex, 2nd Floor, Military Road, Marol, Andheri East",400059,Mumbai,IN,MH,,,
99,SC-01729,"93/95 Narayan Dhuru Street Shreenathji Building,  Ground Floor, Masjid Bunder (W), Near Mumbadevi",400003,Mumbai,IN,MH,27AYIPS4163Q1ZJ,,
99,SC-01729,"93/95 Narayan Dhuru Street Shreenathji Building,  Ground Floor, Masjid Bunder (W), Near Mumbadevi",400003,Mumbai,IN,MH,27AYIPS4163Q1ZJ,,
2869,SC-02205,"25 B, Paschimi Marg ,Sector B1 Vasant Vihar",110057,New Delhi,IN,DL,,,
2869,SC-02205,"25 B, Paschimi Marg ,Sector B1 Vasant Vihar",110057,New Delhi,IN,DL,,,
301,SC-03359,"64 E Montecito Ave |   Sierra Madre CA 91024, USA",,,IN,AS,,,
301,SC-03359,"64 E Montecito Ave |   Sierra Madre CA 91024, USA",,,IN,AS,,,
3532,SC-6707,"D 217, 2nd Floor, Sumel Business Park, No. 6 Dudheshwar Road, Shahibaug, Shahibuag,",380004,AHMEDABAD,IN,GJ,,,
3532,SC-6707,"D 217, 2nd Floor, Sumel Business Park, No. 6 Dudheshwar Road, Shahibaug, Shahibuag,",380004,AHMEDABAD,IN,GJ,,,
3772,SC-6980,"Opp,Aban park society,Dhokali, Kolshet road Thane (W)",400607,Thane,IN,MH,27ADRPN6608H1Z3,,
3774,SC-6982,"17 & 18, Vinayaka Complex II Floor, 7th Main Jnanajyothinagar, Mallathahalli,",560056,Banglore,IN,KA,,,
1719,402,"Naval Armament Depot, NAD (PO)",530009,Vishakapatnam,IN,AP,,,
1719,402,"Naval Armament Depot, NAD (PO)",530009,Vishakapatnam,IN,AP,,,
711,SC-02017,"304, Bombay Market Building,  Tardeo Road, Mumbai -",400034,Mumbai,IN,MH,,,
711,SC-02017,"304, Bombay Market Building,  Tardeo Road, Mumbai -",400034,Mumbai,IN,MH,,,
497,SC-00926,"Survey No. 16, Plot No. 16/A & 16/B Ahmedabad - Mehsana Highway, Vill. Chandarda",382718,Chandarda,IN,GJ,24AAACJ3787G1ZJ,,
497,SC-00926,"Survey No. 16, Plot No. 16/A & 16/B Ahmedabad - Mehsana Highway, Vill. Chandarda",382718,Chandarda,IN,GJ,24AAACJ3787G1ZJ,,
3091,SC-6237,"No.44/30, 1ST MN RD,Sreegandanagar,  Hegganahalli,NR Ktg College RD",560091,Bangalore,IN,KA,,,
3091,SC-6237,"No.44/30, 1ST MN RD,Sreegandanagar,  Hegganahalli,NR Ktg College RD",560091,Bangalore,IN,KA,,,
3774,SC-6982,"17 & 18, Vinayaka Complex II Floor, 7th Main Jnanajyothinagar, Mallathahalli,",560056,Banglore,IN,KA,,,
3775,SC-6984,"C2/5,1:3, Sector-16, Vashi",400703,Navi Mumbai,IN,MH,27ABNPR5298P1ZE,,
1579,SC-00065,"61/2B Winderemere Off New Link Rd ,  Oshiwara Andheri(W)",400053,Mumbai,IN,MH,27ABBPP4745P1Z2,,
1579,SC-00065,"61/2B Winderemere Off New Link Rd ,  Oshiwara Andheri(W)",400053,Mumbai,IN,MH,27ABBPP4745P1Z2,,
2646,SC-01510,"347/45, Rajesh Bldg., Gr. floor, Opp. Lamington Road Police Station,Dr. D.B. Marg, Mumbai-400007",400007,Mumbai,IN,MH,,,
2646,SC-01510,"347/45, Rajesh Bldg., Gr. floor, Opp. Lamington Road Police Station,Dr. D.B. Marg, Mumbai-400007",400007,Mumbai,IN,MH,,,
3775,SC-6984,"C2/5,1:3, Sector-16, Vashi",400703,Navi Mumbai,IN,MH,27ABNPR5298P1ZE,,
3787,SC-7002,"Prerana House, Plot No. 8, Near Chhatrapati Bank, Vishal Nagar, Jagtap Dairy, Aundh-Wakad Road",411 027,Pune,IN,MH,27AOJPS9473A1ZK,,
2870,SC-02206,"5, block E, Badarpur",110044,New Delhi,IN,DL,,,
2870,SC-02206,"5, block E, Badarpur",110044,New Delhi,IN,DL,,,
3787,SC-7002,"Prerana House, Plot No. 8, Near Chhatrapati Bank, Vishal Nagar, Jagtap Dairy, Aundh-Wakad Road",411 027,Pune,IN,MH,27AOJPS9473A1ZK,,
3792,SC-7007,"Purshottam Nivas, Ishwarlal Adaji Marg, Opp. Lalakaka Hall, O/s Shahpur Gate, Shahpur,",380004,Ahmedabad,IN,GJ,24ARRPM1509L1ZI,,
2224,SC-00895,"Management Committee Building,Shengli Industry?Zone,Xicheng, Dongying City Zone,Shandong",257000,Dongying City Zone,CN,SHD,,,
2224,SC-00895,"Management Committee Building,Shengli Industry?Zone,Xicheng, Dongying City Zone,Shandong",257000,Dongying City Zone,CN,SHD,,,
302,SC-03360,"First Floor, Rabale MIDC Naka, Near Bhushan Hotel Rabale, Thane - 400 701",400701,Thane,IN,MH,27AACFC4199G1ZC,,
302,SC-03360,"First Floor, Rabale MIDC Naka, Near Bhushan Hotel Rabale, Thane - 400 701",400701,Thane,IN,MH,27AACFC4199G1ZC,,
8435,SC-7749,"305, Grd Floor, Irani Building Opp. Police Station, Lamington Road",400007,Mumbai,IN,MH,27APWPM8334G1Z9,,
8435,SC-7749,"305, Grd Floor, Irani Building Opp. Police Station, Lamington Road",400007,Mumbai,IN,MH,27APWPM8334G1Z9,,
100,SC-01730,"#129-133, 1st Floor, Sagar Pallazio Mall,  Saki-Naka Junction, Andheri (E),",400072,Mumbai,IN,MH,27AAYPC9859P1ZD,,
100,SC-01730,"#129-133, 1st Floor, Sagar Pallazio Mall,  Saki-Naka Junction, Andheri (E),",400072,Mumbai,IN,MH,27AAYPC9859P1ZD,,
4002,SC-7243,"Unit 201-204, Pentagon Tower  I, 2nd Floor, Magarpatta City, Hadapsar",411028,Pune,IN,MH,,,
