Branch,Project,Invoice No.,Date,Customer, Document Total ,POD
Maharashtra,33399,202000298,25-Apr-2019,ABB India Ltd.," 16,452.15 ",
Maharashtra,33479,202000300,25-Apr-2019,Cargill India Pvt. Ltd.," 10,483.12 ",
Maharashtra,31218,202000301,25-Apr-2019,Hyosung T and D India Pvt. Ltd.," 13,595.68 ",
Maharashtra,33430,202000302,25-Apr-2019,Johnson Matthey Chemicals India Pvt. Ltd.," 12,927.38 ",
Maharashtra,33749,202000303,25-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 4,017.29 ",
Maharashtra,33888,202000304,25-Apr-2019,Gillette India Ltd., 587.55 ,
Maharashtra,33886,202000305,25-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 4,834.98 ",
Maharashtra,32518,202000306,25-Apr-2019,Supermax personal Care Pvt. Ltd.," 43,630.50 ",
Maharashtra,31913,202000307,25-Apr-2019,Flextronics Technologies India Pvt. Ltd.," 150,745.00 ",
Maharashtra,31205,202000308,26-Apr-2019,Cummins Technologies India Pvt. Ltd.," 128,111.12 ",
Maharashtra,31262,202000309,26-Apr-2019,GE Diesel Locomotive Pvt. Ltd.," 167,499.26 ",
Maharashtra,30209,202000310,26-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 10,751.87 ",
Maharashtra,29931,202000311,26-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,970.56 ",
Maharashtra,33102,202000312,26-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 22,015.96 ",
Maharashtra,30629,202000313,26-Apr-2019,Jones Lang Lasalle Property Consultants India Pvt. Ltd.," 169,625.00 ",
Maharashtra,33671,202000314,26-Apr-2019,Piramal Enterprises Ltd.," 32,651.73 ",
Maharashtra,31783,202000315,26-Apr-2019,GE Diesel Locomotive Pvt. Ltd.," 4,877.11 ",
Maharashtra,33928,202000317,26-Apr-2019,Applied Materials India Pvt. Ltd.," 4,219.80 ",
Maharashtra,33805,202000318,26-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 48,945.81 ",
Maharashtra,33761,202000320,26-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 38,581.28 ",
Maharashtra,33287,202000321,26-Apr-2019,Gillette India Ltd.," 44,063.70 ",
Maharashtra,33966,202000322,26-Apr-2019,GE Global Sourcing India Pvt Ltd," 4,488.75 ",
Maharashtra,31658,202000323,26-Apr-2019,Cummins India Ltd.," 26,402.85 ",
Maharashtra,30795,202000324,27-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 284,343.85 ",
Maharashtra,33462,202000325,27-Apr-2019,Dolphin Offshore Enterprises india ltd," 62,085.22 ",
Maharashtra,33965,202000326,27-Apr-2019,Piramal Enterprises Ltd.," 36,310.54 ",
Maharashtra,33181,202000327,27-Apr-2019,Sulzer Pumps India Pvt. Ltd.," 2,105.42 ",
Maharashtra,33181,202000328,27-Apr-2019,Sulzer Pumps India Pvt. Ltd., 11.80 ,
Maharashtra,34001,202000329,27-Apr-2019,Flextronics Technologies India Pvt. Ltd.," 29,715.00 ",
Maharashtra,30050,202000330,30-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 45,969.02 ",
Maharashtra,31726,202000331,30-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 8,507.10 ",
Maharashtra,33102,202000332,30-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 34,858.62 ",
Maharashtra,33102,202000333,30-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 9,173.32 ",
Maharashtra,33584,202000335,30-Apr-2019,Cargill India Pvt. Ltd.," 30,680.00 ",
Maharashtra,33462,202000336,30-Apr-2019,Dolphin Offshore Enterprises india ltd," 68,827.16 ",
Maharashtra,33462,202000337,30-Apr-2019,Dolphin Offshore Enterprises india ltd," 669,060.00 ",
Maharashtra,31051,202000338,30-Apr-2019,Flextronics Technologies India Pvt. Ltd.," 5,310.00 ",
Maharashtra,31331,202000339,30-Apr-2019,Reliance Industries Ltd.," 790,164.48 ",
Maharashtra,33861,202000342,30-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 54,494.89 ",
Maharashtra,33080,202000347,30-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 2,502.16 ",
Maharashtra,32304,202000348,2-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 88,067.24 ",
Maharashtra,32297,202000349,2-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 25,097.49 ",
Maharashtra,33601,202000350,2-May-2019,Gruppe Littlesilver," 5,058.32 ",
Maharashtra,33184,202000352,2-May-2019,ABB India Ltd.," 13,924.00 ",
Maharashtra,31766,202000354,2-May-2019,HPCL Mittal Energy Ltd.," 37,406.00 ",
Maharashtra,32620,202000355,2-May-2019,Applied Materials India Pvt. Ltd.," 224,556.51 ",
Maharashtra,32357,202000356,2-May-2019,Cummins Technologies India Pvt. Ltd.," 33,552.18 ",
Maharashtra,32564,202000357,2-May-2019,Hyosung T and D India Pvt. Ltd., 840.00 ,
Maharashtra,32728,202000358,2-May-2019,Hyosung T and D India Pvt. Ltd.," 1,260.00 ",
Maharashtra,31497,202000359,2-May-2019,Cummins India Ltd.," 25,592.90 ",
Maharashtra,19338,202000360,2-May-2019,Cummins Technologies India Pvt. Ltd.," 410,876.52 ",
Maharashtra,33982,202000361,2-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,829.57 ",
Maharashtra,32986,202000362,2-May-2019,Eaton India Innovation Center LLP," 18,642.11 ",
Maharashtra,31679,202000363,3-May-2019,GE Diesel Locomotive Pvt. Ltd.," 4,637.40 ",
Maharashtra,31730,202000365,3-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 15,545.11 ",
Maharashtra,32475,202000366,3-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 65,755.40 ",
Maharashtra,32297,202000367,3-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 22,925.19 ",
Maharashtra,34083,202000368,3-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 6,561.92 ",
Maharashtra,25338,202000370,3-May-2019,GE Diesel Locomotive Pvt. Ltd.," 10,620.00 ",
Maharashtra,33171,202000371,3-May-2019,Flextronics Technologies India Pvt. Ltd.," 250,583.20 ",
Maharashtra,32174,202000372,3-May-2019,Eaton India Innovation Center LLP," 19,891.89 ",
Maharashtra,32174,202000373,3-May-2019,Eaton India Innovation Center LLP, 249.41 ,
Maharashtra,33462,202000375,4-May-2019,Dolphin Offshore Enterprises india ltd," 10,407.60 ",
Maharashtra,31206,202000376,4-May-2019,Department of Atomic Energy," 160,008.00 ",
Maharashtra,33350,202000377,4-May-2019,Applied Materials India Pvt. Ltd.," 513,939.93 ",
Maharashtra,32295,202000378,4-May-2019,Flextronics Technologies India Pvt. Ltd.," 276,000.00 ",
Maharashtra,33728,202000379,4-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 48,690.58 ",
Maharashtra,33277,202000380,4-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 1,030.35 ",
Maharashtra,34083,202000381,4-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 3,226.14 ",
Maharashtra,34082,202000382,4-May-2019,Flextronics Technologies India Pvt. Ltd.," 12,570.54 ",
Maharashtra,32475,202000383,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 40,155.96 ",
Maharashtra,30393,202000384,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 4,379.68 ",
Maharashtra,31536,202000385,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 3,719.36 ",
Maharashtra,33474,202000388,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 7,320.72 ",
Maharashtra,30512,202000389,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 20,540.26 ",
Maharashtra,34091,202000390,6-May-2019,Cummins Technologies India Pvt. Ltd.," 56,917.65 ",
Maharashtra,33765,202000391,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 21,000.00 ",
Maharashtra,32146,202000392,6-May-2019,IAC International Automotive India Pvt. Ltd.," 223,020.00 ",
Maharashtra,32304,202000393,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 44,033.61 ",
Maharashtra,32304,202000394,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 44,033.61 ",
Maharashtra,32304,202000395,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 44,033.61 ",
Maharashtra,30512,202000396,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 41,080.52 ",
Maharashtra,30512,202000397,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 41,080.52 ",
Maharashtra,32389,202000398,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 80,551.71 ",
Maharashtra,32389,202000399,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 80,550.86 ",
Maharashtra,28216,202000400,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 8,473.58 ",
Maharashtra,31726,202000401,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 6,380.31 ",
Maharashtra,31726,202000402,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 6,380.31 ",
Maharashtra,32339,202000403,6-May-2019,IAC International Automotive India Pvt. Ltd.," 5,310.00 ",
Maharashtra,33112,202000404,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 15,774.72 ",
Maharashtra,31913,202000405,6-May-2019,Flextronics Technologies India Pvt. Ltd.," 51,625.00 ",
Maharashtra,33277,202000406,6-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 10,509.60 ",
Maharashtra,32969,202000407,6-May-2019,Applied Materials India Pvt. Ltd.," 21,535.00 ",
Maharashtra,33254,202000408,6-May-2019,Huntsman International India Pvt Ltd," 22,077.42 ",
Maharashtra,34095,202000409,6-May-2019,Henkel Adhesive Technologies India Pvt. Ltd., 705.64 ,
Maharashtra,34044,202000410,6-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 19,753.20 ",
Maharashtra,34036,202000411,6-May-2019,Procter & Gamble Home Products Pvt. Ltd., 625.07 ,
Maharashtra,33978,202000412,6-May-2019,Gillette India Ltd.," 2,874.40 ",
Maharashtra,33624,202000413,6-May-2019,Piramal Enterprises Ltd.," 12,897.40 ",
Maharashtra,33216,202000414,7-May-2019,Huntsman International India Pvt Ltd," 48,215.06 ",
Maharashtra,32447,202000415,7-May-2019,Flextronics Technologies India Pvt. Ltd.," 104,725.00 ",
Maharashtra,33112,202000416,7-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 15,774.72 ",
Maharashtra,32867,202000417,7-May-2019,Applied Materials India Pvt. Ltd.," 15,034.93 ",
Maharashtra,33508,202000418,7-May-2019,Colgate-Palmolive India Ltd.," 6,398.03 ",
Maharashtra,33630,202000419,7-May-2019,Flextronics Technologies India Pvt. Ltd.," 3,622.50 ",
Maharashtra,34159,202000420,7-May-2019,Flextronics Technologies India Pvt. Ltd.," 3,622.50 ",
Maharashtra,33614,202000422,7-May-2019,GlaxoSmithKline Consumer Healthcare Ltd.," 189,588.00 ",
Maharashtra,33996,202000423,7-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 7,452.62 ",
Maharashtra,31848,202000424,7-May-2019,Husco Hydraulics Pvt. Ltd.," 46,020.00 ",
Maharashtra,29488,202000425,7-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 37,659.70 ",
Maharashtra,33765,202000427,7-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 13,440.00 ",
Maharashtra,30029,202000429,7-May-2019,Survival Systems India," 433,619.32 ",
Maharashtra,34231,202000430,7-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 2,567.66 ",
Maharashtra,34227,202000431,7-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 2,682.14 ",
Maharashtra,33761,202000432,7-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 41,534.70 ",
Maharashtra,33339,202000433,8-May-2019,Applied Materials India Pvt. Ltd.," 33,078.47 ",
Maharashtra,34159,202000435,8-May-2019,Flextronics Technologies India Pvt. Ltd.," 21,276.58 ",
Maharashtra,31726,202000436,8-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 14,887.41 ",
Maharashtra,34352,202000437,8-May-2019,Applied Materials India Pvt. Ltd.," 38,051.00 ",
Maharashtra,33305,202000438,8-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 36,445.19 ",
Maharashtra,30107,202000439,8-May-2019,Jones Lang Lasalle Property Consultants India Pvt. Ltd.," 5,546.00 ",
Maharashtra,32114,202000440,8-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 49,823.62 ",
Maharashtra,34024,202000441,8-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 19,558.78 ",
Maharashtra,34241,202000442,8-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 7,790.83 ",
Maharashtra,34246,202000443,8-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 8,141.62 ",
Maharashtra,34244,202000444,8-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 4,334.85 ",
Maharashtra,34242,202000445,8-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 1,057.09 ",
Maharashtra,33765,202000447,8-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 20,160.00 ",
Maharashtra,34245,202000448,8-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 10,079.27 ",
Maharashtra,34307,202000449,8-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 23,505.60 ",
Maharashtra,31629,202000450,9-May-2019,Applied Materials India Pvt. Ltd.," 20,239.66 ",
Maharashtra,31478,202000452,9-May-2019,Eaton India Innovation Center LLP," 4,000.00 ",
Maharashtra,33909,202000453,9-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 9,836.84 ",
Maharashtra,33923,202000455,9-May-2019,Applied Materials India Pvt. Ltd.," 3,040.68 ",
Maharashtra,33239,202000456,9-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 11,236.97 ",
Maharashtra,31974,202000457,9-May-2019,Cipla Ltd.," 28,809.70 ",
Maharashtra,33760,202000458,9-May-2019,GlaxoSmithKline Consumer Healthcare Ltd., 758.15 ,
Maharashtra,31241,202000460,9-May-2019,Cummins Technologies India Pvt. Ltd.," 4,956.24 ",
Maharashtra,34244,202000461,9-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 28,872.24 ",
Maharashtra,33814,202000462,9-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 3,987.17 ",
Maharashtra,33747,202000463,9-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 16,387.48 ",
Maharashtra,33894,202000464,10-May-2019,GlaxoSmithKline Consumer Healthcare Ltd., 85.55 ,
Maharashtra,33011,202000465,10-May-2019,GlaxoSmithKline Consumer Healthcare Ltd.," 56,746.20 ",
Maharashtra,33630,202000466,10-May-2019,Flextronics Technologies India Pvt. Ltd.," 12,460.80 ",
Maharashtra,32304,202000469,10-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 88,067.48 ",
Maharashtra,32304,202000470,10-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 22,016.81 ",
Maharashtra,32108,202000471,10-May-2019,Maschio Gaspardo India Pvt. Ltd.," 4,996.14 ",
Maharashtra,32960,202000472,10-May-2019,IAC International Automotive India Pvt. Ltd.," 57,643.00 ",
Maharashtra,33630,202000473,10-May-2019,Flextronics Technologies India Pvt. Ltd.," 4,830.00 ",
Maharashtra,31954,202000474,10-May-2019,Applied Materials India Pvt. Ltd.," 44,122.56 ",
Maharashtra,32570,202000475,10-May-2019,Applied Materials India Pvt. Ltd.," 29,936.09 ",
Maharashtra,33462,202000476,13-May-2019,Dolphin Offshore Enterprises india ltd," 1,474,203.50 ",
Maharashtra,31749,202000477,13-May-2019,Cummins Technologies India Pvt. Ltd.," 33,027.61 ",
Maharashtra,32618,202000479,13-May-2019,Applied Materials India Pvt. Ltd.," 92,893.61 ",
Maharashtra,33762,202000481,13-May-2019,Duroshox Pvt. Ltd.," 8,531.40 ",
Maharashtra,33511,202000482,13-May-2019,Cummins Generator Technologies India Pvt. Ltd.," 69,100.80 ",
Maharashtra,34051,202000484,13-May-2019,Abbott Healthcare Pvt. Ltd.," 20,286.00 ",
Maharashtra,32880,202000485,13-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 41,362.11 ",
Maharashtra,32766,202000487,13-May-2019,POSCO-Maharashtra Steel Pvt. Ltd.," 391,639.98 ",
Maharashtra,33623,202000489,13-May-2019,Eaton India Innovation Center LLP," 32,066.00 ",
Maharashtra,33552,202000491,14-May-2019,Eaton India Innovation Center LLP," 10,790.00 ",
Maharashtra,32645,202000493,14-May-2019,Eaton India Innovation Center LLP," 52,787.34 ",
Maharashtra,33651,202000495,14-May-2019,GE Diesel Locomotive Pvt. Ltd.," 35,400.00 ",
Maharashtra,33679,202000496,14-May-2019,Applied Materials India Pvt. Ltd.," 41,247.55 ",
Maharashtra,30710,202000497,14-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 182,437.44 ",
Maharashtra,32298,202000498,14-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 29,241.60 ",
Maharashtra,32555,202000499,14-May-2019,Applied Materials India Pvt. Ltd.," 25,629.34 ",
Maharashtra,33737,202000500,14-May-2019,Applied Materials India Pvt. Ltd.," 6,962.00 ",
Maharashtra,33542,202000501,14-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 39,842.84 ",
Maharashtra,33542,202000502,14-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 57,550.78 ",
Maharashtra,33539,202000503,14-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 60,159.92 ",
Maharashtra,33140,202000504,14-May-2019,Cummins Technologies India Pvt. Ltd.," 63,777.82 ",
Maharashtra,32447,202000505,14-May-2019,Flextronics Technologies India Pvt. Ltd.," 146,615.00 ",
Maharashtra,33102,202000506,15-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 22,015.96 ",
Maharashtra,28072,202000508,15-May-2019,Cummins Technologies India Pvt. Ltd.," 78,684.54 ",
Maharashtra,34078,202000509,15-May-2019,Supermax personal Care Pvt. Ltd.," 8,336.70 ",
Maharashtra,34263,202000510,15-May-2019,Liugong India Pvt. Ltd.," 70,800.00 ",
Maharashtra,34466,202000512,15-May-2019,ZF India Pvt. Ltd.," 8,104.39 ",
Maharashtra,33628,202000513,15-May-2019,ZF India Pvt. Ltd.," 1,545.80 ",
Maharashtra,34035,202000515,15-May-2019,Procter & Gamble Home Products Pvt. Ltd.," 43,767.11 ",
Maharashtra,33630,202000516,15-May-2019,Flextronics Technologies India Pvt. Ltd.," 4,830.00 ",
Maharashtra,34047,202000517,15-May-2019,Nhava Sheva (India) Gateway Terminal Pvt. Ltd.," 21,623.50 ",
Maharashtra,33246,202000518,15-May-2019,ZF India Pvt. Ltd.," 2,690.40 ",
Maharashtra,31783,202000519,15-May-2019,GE Diesel Locomotive Pvt. Ltd.," 5,050.40 ",
Maharashtra,34277,202000520,15-May-2019,Gillette India Ltd., 722.58 ,
