#,Date,Customer,Document Was Closed Manually,Due Date,Document Status,Branch,Document Total,Project Code,Total Tax,Canceled,Bill to,BPL ID Assigned to Invoice,Document Type,Rejection Reason,Related Type,Tax Amount (SC)
20210906,7 Sep 18,Applied Materials India Pvt. Ltd.,No,7 Sep 18,Closed,Maharashtra,27705.27,25853-Fwd: [External] Re: Action Required: New Request 3096 submitted,4226.23,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield Road Bangalore 560066 Karnataka,0,Item,,,4226.23
20210907,7 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,7 Sep 18,Open,Maharashtra,12421.06,19358-Fwd: FW: [EXT] Re: Need estimate - creative designing,1894.74,No,10th & 11th FloorKesar Solitaire Plot # 5Sector 19 SanpadaMumbai Maharashtra 400705 India,0,Item,,,1894.74
20210908,7 Sep 18,Cummins Technologies India Pvt. Ltd.,No,7 Sep 18,Closed,Maharashtra,63858.82,20836-Quotation required,9741.18,No,Technical Centre Division:DahanukarColony Kothrud Pune 411038 Maharashtra,0,Item,,,9741.18
20210909,7 Sep 18,Indian Council of Agricultural Research,No,7 Sep 18,Open,Maharashtra,1649.99,27097-Fwd: GeM - Order Contract for Retractable knife.,251.69,No,ICAR-ICFMD Arugul Jatni Bhubaneswar Khurda 752050 Odisha,0,Item,,,251.69
20210910,8 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,8 Sep 18,Closed,Maharashtra,288787.30,20914-Quotation,44052.3,No,D-4/1KurkumbhMIDCDaund Pune 413802 Maharashtra,0,Item,,,44052.3
20210911,8 Sep 18,Cummins Generator Technologies India Pvt. Ltd.,No,8 Sep 18,Closed,Maharashtra,8718.88,26689-Send quotation for timing belt,1330,No,India Office Campus Tower A 6th Floor Survey No. 21 Balewadi Pune 411045 Maharashtra,0,Item,,,1330
20210912,8 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,8 Sep 18,Closed,Maharashtra,50400,26179-New inquiry Shoes,2400,No,D3/D4 Midc Industrail Estatetal. Purundhar Jejuri Pune 412303 Maharashtra,0,Item,,,2400
20210913,10 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,10 Sep 18,Closed,Maharashtra,7616,26287-Fwd: Order Management - New Purchase Order: 4591465465 received from Henkel Adhesives Technol,816,No,D-4/1 Kurkumbh MIDC  Daund Pune 413802 Maharashtra,0,Item,,,816
20210914,11 Sep 18,ZF India Pvt. Ltd.,No,11 Sep 18,Closed,Maharashtra,30450,25733-Fwd: RFQ for PPE,1450,No,B-38 MIDC Chakan Industrial Area Phase II Vasuli Tal Khed Pune 410501 Maharashtra,0,Item,,,1450
20210915,11 Sep 18,ZF India Pvt. Ltd.,No,11 Sep 18,Closed,Maharashtra,41895,25733-Fwd: RFQ for PPE,1995,No,B-38 MIDC Chakan Industrial Area Phase II Vasuli Tal Khed Pune 410501 Maharashtra,0,Item,,,1995
20210916,11 Sep 18,Duroshox Pvt. Ltd.,No,11 Sep 18,Closed,Maharashtra,40166.64,20887-GM Make Ball Valve : Generated from opportunity,6127.12,No,Gate No.1258 / 1259 Sanaswadi Tal. Shirur Pune 412208 Maharashtra,0,Item,,,6127.12
20210917,11 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,11 Sep 18,Open,Maharashtra,36085.64,25286-Lunch and Dinner,5504.59,No,Plot No 71 and 72 Sector-3 IIe Pantnagar Udham Singh Nagar 263153 Uttarakhand,0,Item,,,5504.59
20210918,11 Sep 18,Hyosung T and D India Pvt. Ltd.,No,11 Sep 18,Open,Maharashtra,1050,26748-Fwd: PO - 4701002769_Antistatic Gloves _Bulk MRO (145kV Rangpo Project),50,No,IP-11 Khed City Village Nimgaon Khed Taluka Pune-Nashik Road Pune 410505 Maharashtra,0,Item,,,50
20210919,11 Sep 18,Cummins Technologies India Pvt. Ltd.,No,11 Sep 18,Closed,Maharashtra,102397.77,26245-Fwd: FW: Requirement of SOLA MAKE PSU and Battery,15620,No,IndiaTechnical Centre Division: Dahanukar Colony Kothrud Pune 411038 Maharashtra,0,Item,,,15620
20210920,11 Sep 18,McNally Bharat Engineering Co. Ltd.,No,11 Sep 18,Open,Maharashtra,35630.06,8348-Fwd: FW: Lab Documents,4747.19,No,B-1 Pushpak Apartment Chhotapara near Dr. DhabaliyaRaipur Chhattisgarh 492001 India,0,Item,,,4747.19
20210921,11 Sep 18,Adino Telecom Ltd.,No,11 Oct 18,Closed,Maharashtra,50268,26770-Order for 8 Pin Connector,7668,No,G-1 Onida House Mahakali Caves Road Shanti Nagar Andheri East Mumbai 400093 Maharashtra,0,Item,,,7668
20210922,11 Sep 18,ZF India Pvt. Ltd.,No,11 Sep 18,Closed,Maharashtra,46073.78,20683-Required quotation : Generated from opportunity,7028.2,No,B-38 MIDC Chakan Industrial Area Phase II Vasuli Tal Khed Pune 410501 Maharashtra,0,Item,,,7028.2
20210923,11 Sep 18,GE Diesel Locomotive Pvt. Ltd.,No,11 Sep 18,Open,Maharashtra,55312.5,26387-Fwd: Purchase Order #530013383,8437.5,No,Diesel Locomotive Factory Village Bajid Bhoraha and Talpuraina Tehsil Marhowra Saran 841418 Bihar,0,Item,,,8437.5
20210924,11 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,11 Sep 18,Closed,Maharashtra,1743.46,26388-Fwd: Disposable sleeves,265.96,No,D-4/1KurkumbhMIDCDaund Pune 413802 Maharashtra,0,Item,,,265.96
20210925,11 Sep 18,GE Diesel Locomotive Pvt. Ltd.,No,11 Sep 18,Open,Maharashtra,142077.52,20029-Fwd: Enquiry for Quality tools :: GE Transportation Marhowra Bihar India,21287.52,No,Diesel Locomotive Factory Village Bajid Bhoraha and Talpuraina Tehsil Marhowra Saran 841418 Bihar,0,Item,,,21287.52
20210926,11 Sep 18,Cummins Generator Technologies India Pvt. Ltd.,No,11 Sep 18,Closed,Maharashtra,147735.42,25824-Fwd: Required quotation for electrical supplies,22535.92,No,India Office Campus Tower A 6th Floor Survey No. 21 Balewadi Pune 411045 Maharashtra,0,Item,,,22535.92
20210927,12 Sep 18,Cummins Technologies India Pvt. Ltd.,No,12 Sep 18,Closed,Maharashtra,109445.00,21421-Quotation needed for flexi hoses,16695,No,IndiaTechnical Centre Division: Dahanukar Colony Kothrud Pune 411038 Maharashtra,0,Item,,,16695
20210928,12 Sep 18,Applied Materials India Pvt. Ltd.,No,12 Sep 18,Closed,Maharashtra,95922.7,20612-DD for: FIB SEM usage charges,14632.28,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield Road Bangalore 560066 Karnataka,0,Item,,,14632.28
20210929,12 Sep 18,Applied Materials India Pvt. Ltd.,No,12 Sep 18,Closed,Maharashtra,100850.67,26432-Millipore DI water supplies,15384,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield Road Bangalore 560066 Karnataka,0,Item,,,15384
20210930,12 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,12 Sep 18,Closed,Maharashtra,167684.20,20492-Fwd: Haydraulic shit cutting shearing machine _Hinjewadi,25578.94,No,Survey No 234 235 And 245Phase-1 Hinjewadi Pune 411057 Maharashtra,0,Item,,,25578.94
20210931,12 Sep 18,Videojet Technologies India Pvt. Ltd.,No,12 Oct 18,Open,Maharashtra,5900,26207-Fwd: FW: Meeting on EHS implementation at TC,900,No,Unit No. 101 / 102 Rupa Solitaire Building No. A-1 Sector No. 1 Millennium Business Park Mahape Navi Mumbai 400710 Maharashtra,0,Item,,,900
20210932,12 Sep 18,Cummins Technologies India Pvt. Ltd.,No,12 Sep 18,Closed,Maharashtra,83115.45,25906-Fwd: Quote_Open end torque wrench & Ends,12678.62,No,IndiaTechnical Centre Division: Dahanukar Colony Kothrud Pune 411038 Maharashtra,0,Item,,,12678.62
20210933,12 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,12 Sep 18,Open,Maharashtra,8694.71,25776-Requirement of Lab test_Hinjewadi,1326.3,No,Survey No 234 235 And 245Phase-1 Hinjewadi Pune 411057 Maharashtra,0,Item,,,1326.3
20210934,12 Sep 18,Rexel India Pvt. Ltd.,No,12 Sep 18,Open,Maharashtra,301985.60,26027-Fwd: RFQ - Duckbill Valve,46065.6,No,Plot No 1198 Under Khata No. 21 Mouza Bhatia Ward No 4  Anac Adityapur Jamshedpur 831013 Jharkhand,0,Item,,,46065.6
20210935,14 Sep 18,Videojet Technologies India Pvt. Ltd.,No,14 Sep 18,Open,Maharashtra,77644,27212-RE: NEW PO#4106758 - 7HP Elgi Compressor,11844,No,Padmavati Logistics Survey Nos. 307308356 & 357 (P) Karaya Villag Valsad 396191 Gujarat,0,Item,,,11844
20210936,14 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,14 Sep 18,Open,Maharashtra,25859.7,25329-RE: New Po # 4591439929 for Nil Kamal Crate,3944.7,No,Trading Unit Plant C-75 MIDC Industrail Area  Taluka Purundhar Jejuri Pune 412303 Maharashtra,0,Item,,,3944.7
20210937,14 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,14 Sep 18,Closed,Maharashtra,93845.4,25654-New Inquiry brush,14315.4,No,Trading Unit Plant C-75 MIDC Industrail Area  Taluka Purundhar Jejuri Pune 412303 Maharashtra,0,Item,,,14315.4
20210938,14 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,14 Sep 18,Closed,Maharashtra,19299.38,25797-Fwd: PO 4591451080 => Bulk Mro Indus,2943.98,No,Trading Unit Plant C-75 MIDC Industrail Area  Taluka Purundhar Jejuri Pune 412303 Maharashtra,0,Item,,,2943.98
20210939,14 Sep 18,Applied Materials India Pvt. Ltd.,No,14 Sep 18,Closed,Maharashtra,71266.97,25642-RE: Action Required: New Request 3060 submitted,10871.23,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield Road Bangalore 560066 Karnataka,0,Item,,,10871.23
20210940,14 Sep 18,Applied Materials India Pvt. Ltd.,No,14 Sep 18,Closed,Maharashtra,2510.64,26949-Freight for 7272,382.98,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield Road Bangalore 560066 Karnataka,0,Item,,,382.98
20210941,14 Sep 18,Godrej and Boyce Manufacturing Co. Ltd.,No,14 Sep 18,Closed,Maharashtra,21299,21376-Fwd: IC1000497/364/479 : Mitutoyo Digital Instruments required,3249,No,MHE Plant 16 LBS Marg Pirojshanagar Vikhroli Mumbai 400079 Maharashtra,0,Item,,,3249
20210942,14 Sep 18,Godrej and Boyce Manufacturing Co. Ltd.,No,14 Sep 18,Closed,Maharashtra,32249.4,26529-Fwd: RFQ :TL1000103 : Measuring instruments.,4919.4,No,MHE Plant 16 LBS Marg Pirojshanagar Vikhroli Mumbai 400079 Maharashtra,0,Item,,,4919.4
20210943,14 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,14 Sep 18,Open,Maharashtra,32294.74,26978-BTS Video Cinematography,4926.32,No,10th & 11th FloorKesar Solitaire Plot # 5Sector 19 Sanpada Navi Mumbai 400705 Maharashtra,0,Item,,,4926.32
20210944,14 Sep 18,Applied Materials India Pvt. Ltd.,No,14 Sep 18,Closed,Maharashtra,502743.83,26018-Chopper Motor & accessories procurement,76689.73,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield Road Bangalore 560066 Karnataka,0,Item,,,76689.73
20210945,14 Sep 18,Hyosung T and D India Pvt. Ltd.,No,14 Sep 18,Open,Maharashtra,5451.6,26710-RFQ for Grease,831.6,No,IP-11 Khed City Village Nimgaon Khed Taluka Pune-Nashik Road Pune 410505 Maharashtra,0,Item,,,831.6
20210946,14 Sep 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,14 Sep 18,Closed,Maharashtra,3819.2,25129-4591438777,409.2,No,Plot No.1/1 Part 2 TTC Industrial Area Thane Belapur Road Koparkhairne Navi Mumbai 400710 Maharashtra,0,Item,,,409.2
